order_id,customer_id,destination_id,shipping_mode_id,order_status_id,delivery_status_id,order_type_id,order_date,shipping_date,days_for_shipping_real,days_for_shipment_scheduled
60005,5156,61,1,3,2,2,5/25/2017 22:04,5/27/2017 22:04,2,1
60007,8597,1626,1,8,2,4,5/25/2017 22:46,5/27/2017 22:46,2,1
60008,11514,1715,4,4,4,2,5/25/2017 23:07,5/29/2017 23:07,4,4
60010,1169,163,4,3,2,2,5/25/2017 23:49,5/31/2017 23:49,6,4
60013,3489,215,4,7,4,3,5/26/2017 0:52,5/30/2017 0:52,4,4
60014,7334,85,4,3,2,2,5/26/2017 1:13,5/31/2017 1:13,5,4
60015,662,85,4,6,2,4,5/26/2017 1:34,6/1/2017 1:34,6,4
60016,799,85,4,3,1,2,5/26/2017 1:55,5/28/2017 1:55,2,4
60017,8844,85,4,2,1,1,5/26/2017 2:16,5/29/2017 2:16,3,4
60018,11083,1441,4,9,3,4,5/26/2017 2:37,5/30/2017 2:37,4,4
60019,929,1441,4,3,2,2,5/26/2017 2:58,5/31/2017 2:58,5,4
60020,11284,186,4,3,2,2,5/26/2017 3:19,6/1/2017 3:19,6,4
60021,11943,186,4,8,1,4,5/26/2017 3:40,5/28/2017 3:40,2,4
60023,4122,1676,4,8,4,4,5/26/2017 4:22,5/30/2017 4:22,4,4
60024,5802,1676,4,3,2,2,5/26/2017 4:43,5/31/2017 4:43,5,4
60025,8207,1676,3,7,2,3,5/26/2017 5:04,6/1/2017 5:04,6,2
60026,5804,146,4,8,1,4,5/26/2017 5:25,5/28/2017 5:25,2,4
60028,7118,146,1,3,2,2,5/26/2017 6:07,5/28/2017 6:07,2,1
60029,6539,146,1,7,2,3,5/26/2017 6:28,5/28/2017 6:28,2,1
60030,5518,1773,4,3,2,2,5/26/2017 6:49,6/1/2017 6:49,6,4
60031,2052,64,4,2,1,1,5/26/2017 7:10,5/28/2017 7:10,2,4
60032,7168,1778,4,8,1,4,5/26/2017 7:31,5/29/2017 7:31,3,4
60033,6880,156,4,3,4,2,5/26/2017 7:53,5/30/2017 7:53,4,4
60035,4420,285,4,7,2,3,5/26/2017 8:35,6/1/2017 8:35,6,4
60036,4487,285,4,3,1,2,5/26/2017 8:56,5/28/2017 8:56,2,4
60038,9436,285,4,9,3,4,5/26/2017 9:38,5/30/2017 9:38,4,4
60039,1363,285,4,2,2,1,5/26/2017 9:59,5/31/2017 9:59,5,4
60040,6060,285,4,2,2,1,5/26/2017 10:20,6/1/2017 10:20,6,4
60043,4739,1644,1,3,2,2,5/26/2017 11:23,5/28/2017 11:23,2,1
60044,9822,243,1,6,2,4,5/26/2017 11:44,5/28/2017 11:44,2,1
60045,646,1681,4,8,2,4,5/26/2017 12:05,6/1/2017 12:05,6,4
60046,5293,1681,4,3,1,2,5/26/2017 12:26,5/28/2017 12:26,2,4
60049,12049,1459,3,7,2,3,5/26/2017 13:29,5/31/2017 13:29,5,2
60050,7667,1459,3,3,2,2,5/26/2017 13:50,6/1/2017 13:50,6,2
60052,1102,293,4,2,1,1,5/26/2017 14:32,5/29/2017 14:32,3,4
60053,11900,184,1,7,2,3,5/26/2017 14:53,5/28/2017 14:53,2,1
60054,50,134,1,3,2,2,5/26/2017 15:14,5/28/2017 15:14,2,1
60055,1406,139,1,3,2,2,5/26/2017 15:35,5/28/2017 15:35,2,1
60057,10975,1618,3,8,2,4,5/26/2017 16:17,5/29/2017 16:17,3,2
60058,8545,163,4,3,4,2,5/26/2017 16:38,5/30/2017 16:38,4,4
60059,9403,285,1,2,2,1,5/26/2017 16:59,5/28/2017 16:59,2,1
60060,6456,285,3,8,2,4,5/26/2017 17:20,6/1/2017 17:20,6,2
60061,335,1700,3,6,4,4,5/26/2017 17:41,5/28/2017 17:41,2,2
60062,2335,140,4,7,1,3,5/26/2017 18:02,5/29/2017 18:02,3,4
60063,329,1676,3,6,2,4,5/26/2017 18:23,5/30/2017 18:23,4,2
60064,3555,211,3,3,2,2,5/26/2017 18:44,5/31/2017 18:44,5,2
60065,8685,161,3,3,2,2,5/26/2017 19:05,6/1/2017 19:05,6,2
60066,11818,161,3,3,4,2,5/26/2017 19:26,5/28/2017 19:26,2,2
60067,11308,240,4,2,1,1,5/26/2017 19:47,5/29/2017 19:47,3,4
60068,11534,240,4,8,4,4,5/26/2017 20:08,5/30/2017 20:08,4,4
60073,5738,1715,3,4,2,2,5/26/2017 21:53,5/30/2017 21:53,4,2
60074,11710,1715,4,8,2,4,5/26/2017 22:14,5/31/2017 22:14,5,4
60075,445,1705,4,6,2,4,5/26/2017 22:35,6/1/2017 22:35,6,4
60076,8035,1705,4,2,1,1,5/26/2017 22:56,5/28/2017 22:56,2,4
60077,4698,1705,4,7,1,3,5/26/2017 23:17,5/29/2017 23:17,3,4
60078,9550,85,2,3,2,2,5/26/2017 23:38,5/27/2017 11:38,1,0
60080,6125,158,4,3,2,2,5/27/2017 0:20,6/2/2017 0:20,6,4
60081,541,283,4,3,1,2,5/27/2017 0:42,5/29/2017 0:42,2,4
60083,6544,254,4,6,4,4,5/27/2017 1:24,5/31/2017 1:24,4,4
60084,1750,186,1,7,2,3,5/27/2017 1:45,5/29/2017 1:45,2,1
60085,9267,186,4,6,2,4,5/27/2017 2:06,6/2/2017 2:06,6,4
60086,4188,186,4,8,1,4,5/27/2017 2:27,5/29/2017 2:27,2,4
60087,11243,186,4,6,1,4,5/27/2017 2:48,5/30/2017 2:48,3,4
60088,11522,186,4,7,4,3,5/27/2017 3:09,5/31/2017 3:09,4,4
60089,11194,251,1,3,2,2,5/27/2017 3:30,5/29/2017 3:30,2,1
60090,10079,85,4,7,2,3,5/27/2017 3:51,6/2/2017 3:51,6,4
60092,3231,138,4,1,3,4,5/27/2017 4:33,5/30/2017 4:33,3,4
60094,6900,185,4,8,2,4,5/27/2017 5:15,6/1/2017 5:15,5,4
60095,7983,185,4,6,2,4,5/27/2017 5:36,6/2/2017 5:36,6,4
60096,10241,1773,4,3,1,2,5/27/2017 5:57,5/29/2017 5:57,2,4
60097,2549,1773,3,8,2,4,5/27/2017 6:18,5/30/2017 6:18,3,2
60098,9642,1773,4,3,4,2,5/27/2017 6:39,5/31/2017 6:39,4,4
60099,3864,1773,4,3,2,2,5/27/2017 7:00,6/1/2017 7:00,5,4
60102,577,66,4,3,1,2,5/27/2017 8:03,5/30/2017 8:03,3,4
60103,2268,66,4,2,4,1,5/27/2017 8:24,5/31/2017 8:24,4,4
60104,12400,291,4,2,2,1,5/27/2017 8:45,6/1/2017 8:45,5,4
60105,111,152,4,3,2,2,5/27/2017 9:06,6/2/2017 9:06,6,4
60108,4904,214,4,2,4,1,5/27/2017 10:09,5/31/2017 10:09,4,4
60109,7601,214,4,7,2,3,5/27/2017 10:30,6/1/2017 10:30,5,4
60110,3974,74,4,7,2,3,5/27/2017 10:51,6/2/2017 10:51,6,4
60111,11284,74,4,3,1,2,5/27/2017 11:12,5/29/2017 11:12,2,4
60112,9785,74,4,7,1,3,5/27/2017 11:33,5/30/2017 11:33,3,4
60113,3961,74,2,3,4,2,5/27/2017 11:54,5/27/2017 23:54,0,0
60115,3979,1535,3,3,2,2,5/27/2017 12:36,6/2/2017 12:36,6,2
60116,11701,1535,3,4,4,2,5/27/2017 12:57,5/29/2017 12:57,2,2
60117,7828,148,3,2,2,1,5/27/2017 13:18,5/30/2017 13:18,3,2
60118,10185,148,3,6,2,4,5/27/2017 13:39,5/31/2017 13:39,4,2
60119,3078,1550,3,2,2,1,5/27/2017 14:00,6/1/2017 14:00,5,2
60120,3826,1550,1,3,2,2,5/27/2017 14:21,5/29/2017 14:21,2,1
60121,341,1550,1,3,2,2,5/27/2017 14:42,5/29/2017 14:42,2,1
60122,11784,148,1,8,2,4,5/27/2017 15:03,5/29/2017 15:03,2,1
60124,8915,1641,4,3,2,2,5/27/2017 15:45,6/1/2017 15:45,5,4
60125,10505,53,4,7,2,3,5/27/2017 16:06,6/2/2017 16:06,6,4
60126,5704,53,4,3,1,2,5/27/2017 16:27,5/29/2017 16:27,2,4
60127,9204,1437,4,6,1,4,5/27/2017 16:48,5/30/2017 16:48,3,4
60128,6902,1437,4,7,4,3,5/27/2017 17:09,5/31/2017 17:09,4,4
60129,8474,1437,4,2,2,1,5/27/2017 17:31,6/1/2017 17:31,5,4
60130,5844,1822,4,6,2,4,5/27/2017 17:52,6/2/2017 17:52,6,4
60131,3073,1495,3,7,4,3,5/27/2017 18:13,5/29/2017 18:13,2,2
60133,9362,140,3,3,2,2,5/27/2017 18:55,5/31/2017 18:55,4,2
60134,8246,1662,3,6,2,4,5/27/2017 19:16,6/1/2017 19:16,5,2
60135,5548,1797,3,3,2,2,5/27/2017 19:37,6/2/2017 19:37,6,2
60136,5563,1797,4,3,1,2,5/27/2017 19:58,5/29/2017 19:58,2,4
60137,7349,1799,3,7,2,3,5/27/2017 20:19,5/30/2017 20:19,3,2
60138,10935,139,3,7,2,3,5/27/2017 20:40,5/31/2017 20:40,4,2
60139,11924,139,1,7,2,3,5/27/2017 21:01,5/29/2017 21:01,2,1
60140,5819,62,1,7,2,3,5/27/2017 21:22,5/29/2017 21:22,2,1
60141,92,1392,4,7,1,3,5/27/2017 21:43,5/29/2017 21:43,2,4
60142,10592,1392,4,3,1,2,5/27/2017 22:04,5/30/2017 22:04,3,4
60143,3526,294,4,3,4,2,5/27/2017 22:25,5/31/2017 22:25,4,4
60144,8125,1668,4,3,2,2,5/27/2017 22:46,6/1/2017 22:46,5,4
60146,9528,285,4,8,1,4,5/27/2017 23:28,5/29/2017 23:28,2,4
60147,1586,285,4,4,1,2,5/27/2017 23:49,5/30/2017 23:49,3,4
60148,5364,72,4,3,4,2,5/28/2017 0:10,6/1/2017 0:10,4,4
60151,5138,293,4,7,1,3,5/28/2017 1:13,5/30/2017 1:13,2,4
60157,7476,1676,2,3,4,2,5/28/2017 3:19,5/28/2017 15:19,0,0
60158,5332,1676,2,2,4,1,5/28/2017 3:40,5/28/2017 15:40,0,0
60159,10591,1676,3,6,2,4,5/28/2017 4:01,6/2/2017 4:01,5,2
60160,8819,1452,4,2,2,1,5/28/2017 4:22,6/3/2017 4:22,6,4
60161,4214,1452,4,7,1,3,5/28/2017 4:43,5/30/2017 4:43,2,4
60162,7528,1452,4,3,1,2,5/28/2017 5:04,5/31/2017 5:04,3,4
60163,12324,48,4,3,4,2,5/28/2017 5:25,6/1/2017 5:25,4,4
60164,6382,1700,4,7,2,3,5/28/2017 5:46,6/2/2017 5:46,5,4
60165,11332,158,4,9,3,4,5/28/2017 6:07,6/3/2017 6:07,6,4
60166,527,158,4,3,1,2,5/28/2017 6:28,5/30/2017 6:28,2,4
60167,4753,285,4,7,1,3,5/28/2017 6:49,5/31/2017 6:49,3,4
60168,5128,285,4,7,4,3,5/28/2017 7:10,6/1/2017 7:10,4,4
60169,10157,146,4,6,2,4,5/28/2017 7:31,6/2/2017 7:31,5,4
60170,10044,285,4,2,2,1,5/28/2017 7:52,6/3/2017 7:52,6,4
60172,3315,140,4,3,1,2,5/28/2017 8:34,5/31/2017 8:34,3,4
60173,7426,140,4,8,4,4,5/28/2017 8:55,6/1/2017 8:55,4,4
60175,732,158,3,3,2,2,5/28/2017 9:37,6/3/2017 9:37,6,2
60176,6453,158,4,8,1,4,5/28/2017 9:58,5/30/2017 9:58,2,4
60178,3090,1615,4,3,4,2,5/28/2017 10:41,6/1/2017 10:41,4,4
60179,6307,1615,4,9,3,4,5/28/2017 11:02,6/2/2017 11:02,5,4
60183,6510,140,4,3,4,2,5/28/2017 12:26,6/1/2017 12:26,4,4
60185,4876,1700,4,7,2,3,5/28/2017 13:08,6/3/2017 13:08,6,4
60186,3260,157,1,3,2,2,5/28/2017 13:29,5/30/2017 13:29,2,1
60187,6933,157,1,3,2,2,5/28/2017 13:50,5/30/2017 13:50,2,1
60188,6750,157,1,2,2,1,5/28/2017 14:11,5/30/2017 14:11,2,1
60189,4062,157,1,3,2,2,5/28/2017 14:32,5/30/2017 14:32,2,1
60190,7133,78,1,1,3,4,5/28/2017 14:53,5/30/2017 14:53,2,1
60191,11461,78,1,8,2,4,5/28/2017 15:14,5/30/2017 15:14,2,1
60192,8526,1392,1,3,2,2,5/28/2017 15:35,5/30/2017 15:35,2,1
60193,3894,1459,4,8,4,4,5/28/2017 15:56,6/1/2017 15:56,4,4
60194,10236,1459,4,7,2,3,5/28/2017 16:17,6/2/2017 16:17,5,4
60197,9015,67,4,7,1,3,5/28/2017 17:20,5/31/2017 17:20,3,4
60198,1081,67,4,3,4,2,5/28/2017 17:41,6/1/2017 17:41,4,4
60200,1916,67,4,7,2,3,5/28/2017 18:23,6/3/2017 18:23,6,4
60201,4953,70,4,4,1,2,5/28/2017 18:44,5/30/2017 18:44,2,4
60202,6574,70,4,3,1,2,5/28/2017 19:05,5/31/2017 19:05,3,4
60203,1844,70,4,1,3,4,5/28/2017 19:26,6/1/2017 19:26,4,4
60204,8488,46,2,3,2,2,5/28/2017 19:47,5/29/2017 7:47,1,0
60205,9275,1392,4,8,2,4,5/28/2017 20:08,6/3/2017 20:08,6,4
60206,1833,1392,4,8,1,4,5/28/2017 20:29,5/30/2017 20:29,2,4
60207,10631,1392,4,7,1,3,5/28/2017 20:50,5/31/2017 20:50,3,4
60208,1888,187,4,5,4,3,5/28/2017 21:11,6/1/2017 21:11,4,4
60209,11143,187,1,3,2,2,5/28/2017 21:32,5/30/2017 21:32,2,1
60210,7859,228,3,6,2,4,5/28/2017 21:53,6/3/2017 21:53,6,2
60212,6211,1659,4,4,1,2,5/28/2017 22:35,5/31/2017 22:35,3,4
60213,3611,66,3,8,2,4,5/28/2017 22:56,6/1/2017 22:56,4,2
60214,2041,1786,4,7,2,3,5/28/2017 23:17,6/2/2017 23:17,5,4
60215,4787,1786,4,3,2,2,5/28/2017 23:38,6/3/2017 23:38,6,4
60216,4778,214,4,7,1,3,5/28/2017 23:59,5/30/2017 23:59,2,4
60217,97,237,4,2,1,1,5/29/2017 0:20,6/1/2017 0:20,3,4
60218,1016,1396,4,7,4,3,5/29/2017 0:41,6/2/2017 0:41,4,4
60219,8341,1479,3,4,2,2,5/29/2017 1:02,6/3/2017 1:02,5,2
60220,9083,163,4,1,3,4,5/29/2017 1:23,6/4/2017 1:23,6,4
60223,1957,195,3,6,2,4,5/29/2017 2:26,6/2/2017 2:26,4,2
60225,8840,195,4,6,2,4,5/29/2017 3:08,6/4/2017 3:08,6,4
60226,8478,195,4,3,1,2,5/29/2017 3:30,5/31/2017 3:30,2,4
60227,1991,195,4,2,1,1,5/29/2017 3:51,6/1/2017 3:51,3,4
60228,42,195,4,2,4,1,5/29/2017 4:12,6/2/2017 4:12,4,4
60229,3722,195,1,3,2,2,5/29/2017 4:33,5/31/2017 4:33,2,1
60230,10796,1392,1,7,2,3,5/29/2017 4:54,5/31/2017 4:54,2,1
60231,12126,1392,1,8,2,4,5/29/2017 5:15,5/31/2017 5:15,2,1
60232,6881,140,1,8,2,4,5/29/2017 5:36,5/31/2017 5:36,2,1
60233,12374,140,4,8,4,4,5/29/2017 5:57,6/2/2017 5:57,4,4
60234,4922,44,4,9,3,4,5/29/2017 6:18,6/3/2017 6:18,5,4
60235,7835,1487,4,1,3,4,5/29/2017 6:39,6/4/2017 6:39,6,4
60237,6230,166,4,8,1,4,5/29/2017 7:21,6/1/2017 7:21,3,4
60238,3207,1715,2,6,4,4,5/29/2017 7:42,5/29/2017 19:42,0,0
60239,5004,1715,2,7,4,3,5/29/2017 8:03,5/29/2017 20:03,0,0
60240,3400,1715,2,7,4,3,5/29/2017 8:24,5/29/2017 20:24,0,0
60242,4860,1392,4,6,1,4,5/29/2017 9:06,6/1/2017 9:06,3,4
60243,5074,145,4,2,4,1,5/29/2017 9:27,6/2/2017 9:27,4,4
60244,10846,145,4,3,2,2,5/29/2017 9:48,6/3/2017 9:48,5,4
60245,7474,145,4,8,2,4,5/29/2017 10:09,6/4/2017 10:09,6,4
60247,7396,243,3,2,2,1,5/29/2017 10:51,6/1/2017 10:51,3,2
60249,7085,1626,4,7,2,3,5/29/2017 11:33,6/3/2017 11:33,5,4
60250,9809,182,4,3,2,2,5/29/2017 11:54,6/4/2017 11:54,6,4
60251,1945,290,3,3,4,2,5/29/2017 12:15,5/31/2017 12:15,2,2
60252,907,290,3,4,2,2,5/29/2017 12:36,6/1/2017 12:36,3,2
60253,7845,290,4,3,4,2,5/29/2017 12:57,6/2/2017 12:57,4,4
60254,11508,290,4,7,2,3,5/29/2017 13:18,6/3/2017 13:18,5,4
60255,1242,195,4,6,2,4,5/29/2017 13:39,6/4/2017 13:39,6,4
60256,4596,195,4,8,1,4,5/29/2017 14:00,5/31/2017 14:00,2,4
60257,11606,85,4,7,1,3,5/29/2017 14:21,6/1/2017 14:21,3,4
60259,4085,172,4,8,2,4,5/29/2017 15:03,6/3/2017 15:03,5,4
60260,10012,172,1,7,2,3,5/29/2017 15:24,5/31/2017 15:24,2,1
60261,1436,158,4,3,1,2,5/29/2017 15:45,5/31/2017 15:45,2,4
60262,9903,158,4,2,1,1,5/29/2017 16:06,6/1/2017 16:06,3,4
60263,6457,1612,4,6,4,4,5/29/2017 16:27,6/2/2017 16:27,4,4
60264,8610,1612,4,3,2,2,5/29/2017 16:48,6/3/2017 16:48,5,4
60265,11090,1612,4,2,2,1,5/29/2017 17:09,6/4/2017 17:09,6,4
60266,7739,1612,4,7,1,3,5/29/2017 17:30,5/31/2017 17:30,2,4
60267,4129,272,4,9,3,4,5/29/2017 17:51,6/1/2017 17:51,3,4
60268,8449,149,3,6,2,4,5/29/2017 18:12,6/2/2017 18:12,4,2
60269,486,149,3,8,2,4,5/29/2017 18:33,6/3/2017 18:33,5,2
60270,4930,185,3,7,2,3,5/29/2017 18:54,6/4/2017 18:54,6,2
60271,5254,185,3,6,4,4,5/29/2017 19:15,5/31/2017 19:15,2,2
60272,1107,1473,1,4,2,2,5/29/2017 19:36,5/31/2017 19:36,2,1
60273,685,1473,1,7,2,3,5/29/2017 19:57,5/31/2017 19:57,2,1
60274,3599,1473,1,4,2,2,5/29/2017 20:19,5/31/2017 20:19,2,1
60275,2100,148,3,3,2,2,5/29/2017 20:40,6/4/2017 20:40,6,2
60276,11016,148,3,3,4,2,5/29/2017 21:01,5/31/2017 21:01,2,2
60278,3520,62,3,7,2,3,5/29/2017 21:43,6/2/2017 21:43,4,2
60280,9714,152,3,3,2,2,5/29/2017 22:25,6/4/2017 22:25,6,2
60281,1738,177,1,3,2,2,5/29/2017 22:46,5/31/2017 22:46,2,1
60282,6131,85,1,7,2,3,5/29/2017 23:07,5/31/2017 23:07,2,1
60283,11960,1481,1,1,3,4,5/29/2017 23:28,5/31/2017 23:28,2,1
60284,7852,1617,4,3,2,2,5/29/2017 23:49,6/3/2017 23:49,5,4
60285,6560,1617,3,7,2,3,5/30/2017 0:10,6/5/2017 0:10,6,2
60286,2240,1617,3,4,4,2,5/30/2017 0:31,6/1/2017 0:31,2,2
60287,4035,1617,3,6,2,4,5/30/2017 0:52,6/2/2017 0:52,3,2
60288,2763,63,4,6,4,4,5/30/2017 1:13,6/3/2017 1:13,4,4
60289,462,63,4,6,2,4,5/30/2017 1:34,6/4/2017 1:34,5,4
60291,682,134,4,3,1,2,5/30/2017 2:16,6/1/2017 2:16,2,4
60292,5841,209,4,3,1,2,5/30/2017 2:37,6/2/2017 2:37,3,4
60293,2226,209,4,4,4,2,5/30/2017 2:58,6/3/2017 2:58,4,4
60294,12420,209,2,8,4,4,5/30/2017 3:19,5/30/2017 15:19,0,0
60295,8599,153,2,3,4,2,5/30/2017 3:40,5/30/2017 15:40,0,0
60296,8256,153,1,6,2,4,5/30/2017 4:01,6/1/2017 4:01,2,1
60297,8037,196,4,3,1,2,5/30/2017 4:22,6/2/2017 4:22,3,4
60298,6057,85,4,2,4,1,5/30/2017 4:43,6/3/2017 4:43,4,4
60299,1381,240,4,6,2,4,5/30/2017 5:04,6/4/2017 5:04,5,4
60300,10763,185,4,7,2,3,5/30/2017 5:25,6/5/2017 5:25,6,4
60301,8206,185,4,4,1,2,5/30/2017 5:46,6/1/2017 5:46,2,4
60302,7857,185,4,3,1,2,5/30/2017 6:07,6/2/2017 6:07,3,4
60303,11656,1435,4,2,4,1,5/30/2017 6:28,6/3/2017 6:28,4,4
60304,4394,1435,4,4,2,2,5/30/2017 6:49,6/4/2017 6:49,5,4
60305,10693,293,4,7,2,3,5/30/2017 7:10,6/5/2017 7:10,6,4
60306,11246,139,3,6,4,4,5/30/2017 7:31,6/1/2017 7:31,2,2
60307,4231,139,3,3,2,2,5/30/2017 7:52,6/2/2017 7:52,3,2
60308,7142,139,3,3,2,2,5/30/2017 8:13,6/3/2017 8:13,4,2
60309,11371,85,3,8,2,4,5/30/2017 8:34,6/4/2017 8:34,5,2
60311,7335,156,3,7,4,3,5/30/2017 9:16,6/1/2017 9:16,2,2
60312,12245,66,4,3,1,2,5/30/2017 9:37,6/2/2017 9:37,3,4
60313,960,66,4,7,4,3,5/30/2017 9:58,6/3/2017 9:58,4,4
60314,11313,66,4,7,2,3,5/30/2017 10:19,6/4/2017 10:19,5,4
60315,8509,66,4,1,3,4,5/30/2017 10:40,6/5/2017 10:40,6,4
60316,1910,66,4,3,1,2,5/30/2017 11:01,6/1/2017 11:01,2,4
60317,3484,66,4,8,1,4,5/30/2017 11:22,6/2/2017 11:22,3,4
60318,4588,74,4,2,4,1,5/30/2017 11:43,6/3/2017 11:43,4,4
60319,9442,260,4,6,2,4,5/30/2017 12:04,6/4/2017 12:04,5,4
60320,11765,195,4,6,2,4,5/30/2017 12:25,6/5/2017 12:25,6,4
60321,6953,1597,3,1,3,4,5/30/2017 12:46,6/1/2017 12:46,2,2
60322,11768,1597,3,2,2,1,5/30/2017 13:07,6/2/2017 13:07,3,2
60323,1061,1412,3,3,2,2,5/30/2017 13:29,6/3/2017 13:29,4,2
60324,1025,1754,3,4,2,2,5/30/2017 13:50,6/4/2017 13:50,5,2
60325,12128,285,4,3,2,2,5/30/2017 14:11,6/5/2017 14:11,6,4
60326,11595,157,2,3,2,2,5/30/2017 14:32,5/31/2017 2:32,1,0
60327,1411,157,2,7,2,3,5/30/2017 14:53,5/31/2017 2:53,1,0
60328,1408,157,4,5,4,3,5/30/2017 15:14,6/3/2017 15:14,4,4
60329,3009,85,4,3,2,2,5/30/2017 15:35,6/4/2017 15:35,5,4
60330,1688,85,4,7,2,3,5/30/2017 15:56,6/5/2017 15:56,6,4
60331,12359,85,4,3,1,2,5/30/2017 16:17,6/1/2017 16:17,2,4
60332,6524,85,4,6,1,4,5/30/2017 16:38,6/2/2017 16:38,3,4
60333,4539,85,4,3,4,2,5/30/2017 16:59,6/3/2017 16:59,4,4
60335,9179,185,4,7,2,3,5/30/2017 17:41,6/5/2017 17:41,6,4
60336,6751,185,4,7,1,3,5/30/2017 18:02,6/1/2017 18:02,2,4
60337,12015,1516,3,7,2,3,5/30/2017 18:23,6/2/2017 18:23,3,2
60338,8210,1516,3,3,2,2,5/30/2017 18:44,6/3/2017 18:44,4,2
60340,11385,249,3,7,2,3,5/30/2017 19:26,6/5/2017 19:26,6,2
60341,7042,66,3,3,4,2,5/30/2017 19:47,6/1/2017 19:47,2,2
60343,3515,146,4,3,4,2,5/30/2017 20:29,6/3/2017 20:29,4,4
60345,7237,203,4,3,2,2,5/30/2017 21:11,6/5/2017 21:11,6,4
60346,3610,53,3,9,3,4,5/30/2017 21:32,6/1/2017 21:32,2,2
60347,11481,214,3,9,3,4,5/30/2017 21:53,6/2/2017 21:53,3,2
60348,5126,293,1,6,2,4,5/30/2017 22:14,6/1/2017 22:14,2,1
60350,1524,139,4,3,2,2,5/30/2017 22:56,6/5/2017 22:56,6,4
60351,4556,209,4,3,1,2,5/30/2017 23:17,6/1/2017 23:17,2,4
60352,12125,235,4,7,1,3,5/30/2017 23:38,6/2/2017 23:38,3,4
60353,7851,148,4,8,4,4,5/30/2017 23:59,6/3/2017 23:59,4,4
60354,4726,153,4,7,2,3,5/31/2017 0:20,6/5/2017 0:20,5,4
60355,12014,66,4,8,2,4,5/31/2017 0:41,6/6/2017 0:41,6,4
60356,4869,66,4,3,1,2,5/31/2017 1:02,6/2/2017 1:02,2,4
60357,1836,66,4,6,1,4,5/31/2017 1:23,6/3/2017 1:23,3,4
60359,8366,170,4,7,2,3,5/31/2017 2:05,6/5/2017 2:05,5,4
60360,9447,151,4,2,2,1,5/31/2017 2:26,6/6/2017 2:26,6,4
60361,8498,151,4,8,1,4,5/31/2017 2:47,6/2/2017 2:47,2,4
60362,4654,151,4,3,1,2,5/31/2017 3:08,6/3/2017 3:08,3,4
60363,8440,177,4,8,4,4,5/31/2017 3:29,6/4/2017 3:29,4,4
60365,10428,177,4,3,2,2,5/31/2017 4:11,6/6/2017 4:11,6,4
60366,6229,177,4,8,1,4,5/31/2017 4:32,6/2/2017 4:32,2,4
60367,3944,225,4,4,1,2,5/31/2017 4:53,6/3/2017 4:53,3,4
60368,2699,225,4,8,4,4,5/31/2017 5:14,6/4/2017 5:14,4,4
60369,2743,225,4,3,2,2,5/31/2017 5:35,6/5/2017 5:35,5,4
60372,7327,66,4,7,1,3,5/31/2017 6:39,6/3/2017 6:39,3,4
60373,840,66,3,7,2,3,5/31/2017 7:00,6/4/2017 7:00,4,2
60374,11251,1613,3,6,2,4,5/31/2017 7:21,6/5/2017 7:21,5,2
60375,2068,283,4,7,2,3,5/31/2017 7:42,6/6/2017 7:42,6,4
60376,5716,172,4,8,1,4,5/31/2017 8:03,6/2/2017 8:03,2,4
60378,10803,281,4,3,4,2,5/31/2017 8:45,6/4/2017 8:45,4,4
60379,8412,281,1,6,2,4,5/31/2017 9:06,6/2/2017 9:06,2,1
60380,12266,1553,1,4,2,2,5/31/2017 9:27,6/2/2017 9:27,2,1
60381,2180,1553,3,8,4,4,5/31/2017 9:48,6/2/2017 9:48,2,2
60382,2236,1553,2,7,4,3,5/31/2017 10:09,5/31/2017 22:09,0,0
60383,8490,1553,3,7,2,3,5/31/2017 10:30,6/4/2017 10:30,4,2
60384,7842,1553,1,6,2,4,5/31/2017 10:51,6/2/2017 10:51,2,1
60385,5845,240,4,6,2,4,5/31/2017 11:12,6/6/2017 11:12,6,4
60386,9554,1505,4,6,1,4,5/31/2017 11:33,6/2/2017 11:33,2,4
60387,6812,1505,2,2,4,1,5/31/2017 11:54,5/31/2017 23:54,0,0
60388,10372,246,1,3,2,2,5/31/2017 12:15,6/2/2017 12:15,2,1
60389,11493,246,1,6,2,4,5/31/2017 12:36,6/2/2017 12:36,2,1
60390,5222,172,1,7,2,3,5/31/2017 12:57,6/2/2017 12:57,2,1
60392,590,1392,4,8,1,4,5/31/2017 13:39,6/3/2017 13:39,3,4
60393,864,241,1,3,2,2,5/31/2017 14:00,6/2/2017 14:00,2,1
60394,2375,1753,1,3,2,2,5/31/2017 14:21,6/2/2017 14:21,2,1
60395,12168,1753,1,7,2,3,5/31/2017 14:42,6/2/2017 14:42,2,1
60396,10601,85,3,2,4,1,5/31/2017 15:03,6/2/2017 15:03,2,2
60397,5441,1623,3,3,2,2,5/31/2017 15:24,6/3/2017 15:24,3,2
60398,4779,151,3,3,2,2,5/31/2017 15:45,6/4/2017 15:45,4,2
60399,5709,151,4,3,2,2,5/31/2017 16:06,6/5/2017 16:06,5,4
60400,2085,151,4,3,2,2,5/31/2017 16:27,6/6/2017 16:27,6,4
60401,11595,151,4,3,1,2,5/31/2017 16:48,6/2/2017 16:48,2,4
60402,2313,151,4,3,1,2,5/31/2017 17:09,6/3/2017 17:09,3,4
60404,6984,154,4,7,2,3,5/31/2017 17:51,6/5/2017 17:51,5,4
60405,4156,75,4,7,2,3,5/31/2017 18:12,6/6/2017 18:12,6,4
